,name,team,year,games_played,mpg,fg%,3pfg%,rebounds,assists,steals,blocks,points_per_game,position,player_efficiency,true_shooting,plus_minus,win_shares_percentage,in_playoff
12726,Larry Smith,SAS,1993,66,12.6,.437,,4.1,0.4,0.3,0.2,1.3,PF,7.1,.440,-3.7,.069,1
12727,Reggie Smith,POR,1993,23,3.0,.370,.000,0.9,0.0,0.2,0.0,1.0,C,7.6,.347,-10.2,-0.027,1
12728,Steve Smith,MIA,1993,48,33.5,.451,.402,4.1,5.6,1.0,0.3,16.0,SG,16.1,.543,1.6,.104,0
12729,Tony Smith,LAL,1993,55,13.7,.484,.182,1.6,1.1,0.9,0.1,6.0,SG,15.2,.530,0.6,.098,1
12730,Rik Smits,IND,1993,81,25.6,.486,,5.3,1.5,0.3,0.9,14.3,C,14.8,.517,-2.8,.064,1
12731,Andre Spencer,TOT,1993,20,21.1,.448,.000,4.1,1.2,0.9,0.4,9.4,SF,12.8,.501,-2.5,.071,0
12732,Elmore Spencer,LAC,1993,44,6.4,.537,,1.4,0.2,0.2,0.4,2.4,C,9.7,.541,-5.3,.026,1
12733,Felton Spencer,MIN,1993,71,18.3,.465,,4.6,0.2,0.3,0.9,4.1,C,8.2,.520,-5.9,.039,0
12734,Latrell Sprewell,GSW,1993,77,35.6,.464,.369,3.5,3.8,1.6,0.7,15.4,SG,13.6,.541,0.2,.070,0
12735,John Starks,NYK,1993,80,31.0,.428,.321,2.6,5.1,1.1,0.2,17.5,SG,16.3,.519,2.8,.145,1
12736,Barry Stevens,GSW,1993,2,3.0,.500,,1.0,0.0,0.0,0.0,1.0,SF,15.2,.500,-0.8,.157,0
12737,Larry Stewart,WSB,1993,81,22.5,.543,.000,4.7,1.8,0.6,0.4,9.8,SF,14.5,.589,-1.6,.077,0
12738,Bryant Stith,DEN,1993,39,22.2,.446,.000,3.2,1.3,0.6,0.1,8.9,SG,11.7,.525,-2.0,.090,0
12739,Alex Stivrins,TOT,1993,19,4.0,.487,.000,1.0,0.2,0.1,0.1,2.2,PF-SF,13.5,.503,-5.6,.013,0
12740,John Stockton*,UTA,1993,82,34.9,.486,.385,2.9,12.0,2.4,0.3,15.1,PG,21.3,.584,6.6,.177,1
12741,Rod Strickland,POR,1993,78,31.7,.485,.133,4.3,7.2,1.7,0.3,13.7,SG,18.0,.543,3.3,.143,1
12742,Derek Strong,MIL,1993,23,14.7,.457,.500,5.0,0.6,0.5,0.0,6.8,PF,20.0,.603,1.5,.208,0
12743,Lamont Strothers,DAL,1993,9,15.3,.328,.154,1.6,1.4,0.9,0.0,5.6,SG,5.7,.382,-7.1,-0.141,0
12744,Terry Teagle,HOU,1993,2,12.5,.286,,1.5,1.0,0.0,0.0,2.5,SG,2.1,.317,-12.3,-0.078,1
12745,Isiah Thomas*,DET,1993,79,37.0,.418,.308,2.9,8.5,1.6,0.2,17.6,PG,15.4,.488,0.5,.061,0
12746,LaSalle Thompson,IND,1993,63,11.6,.488,.000,2.8,0.5,0.5,0.4,3.8,C,10.7,.515,-2.8,.061,1
12747,Otis Thorpe,HOU,1993,72,32.7,.558,.000,8.2,2.5,0.6,0.3,12.8,PF,14.6,.575,-0.8,.122,1
12748,Sedale Threatt,LAL,1993,82,35.3,.508,.264,3.3,6.9,1.7,0.1,15.1,PG,16.5,.550,0.7,.117,1
12749,Wayman Tisdale,SAC,1993,76,30.0,.509,.000,6.6,1.4,0.7,0.6,16.6,PF,15.7,.540,-1.3,.094,0
12750,Tom Tolbert,ORL,1993,72,25.5,.498,.321,5.7,1.3,0.5,0.3,8.1,PF,10.4,.552,-2.1,.071,0
12751,Trent Tucker,CHI,1993,69,13.2,.485,.397,1.0,1.2,0.3,0.1,5.2,SG,14.1,.584,0.7,.150,1
12752,Jeff Turner,ORL,1993,75,19.7,.529,.588,3.4,1.4,0.3,0.1,7.0,PF,11.4,.564,-1.6,.100,0
12753,Kiki Vandeweghe,LAC,1993,41,12.0,.453,.324,1.2,0.6,0.3,0.2,6.2,SF,13.8,.547,-0.9,.107,1
12754,Loy Vaught,LAC,1993,79,20.9,.508,.250,6.2,0.7,0.7,0.5,9.4,PF,16.0,.543,-1.2,.123,1
12755,Gundars Vētra,MIN,1993,13,6.8,.475,1.000,0.6,0.5,0.2,0.0,3.5,SF,13.6,.528,-1.7,.070,0
12756,Darrell Walker,TOT,1993,37,13.8,.354,.000,1.6,1.4,0.9,0.1,2.2,PG-SG,6.4,.372,-3.1,.019,0
12757,Duane Washington,LAC,1993,4,7.0,.000,,0.5,1.3,0.3,0.0,0.0,SG,-2.1,.000,-8.6,-0.167,1
12758,Clarence Weatherspoon,PHI,1993,82,32.4,.469,.250,7.2,1.8,1.0,0.8,15.6,SF,15.0,.519,-1.9,.059,0
12759,Marcus Webb,BOS,1993,9,5.7,.520,.000,1.1,0.2,0.1,0.2,4.3,PF,20.1,.570,-2.1,.130,1
12760,Spud Webb,SAC,1993,69,33.8,.433,.274,2.8,7.0,1.5,0.1,14.5,PG,14.4,.536,-0.7,.080,0
12761,Robert Werdann,DEN,1993,28,5.3,.305,.000,1.9,0.3,0.2,0.1,1.9,C,7.7,.365,-8.5,-0.020,0
12762,Doug West,MIN,1993,80,38.8,.517,.087,3.1,2.9,1.1,0.3,19.3,SG,14.2,.559,-2.2,.066,0
12763,Mark West,PHO,1993,82,19.0,.614,,5.6,0.4,0.2,1.3,5.3,C,11.4,.609,-2.3,.104,1
12764,Randy White,DAL,1993,64,22.4,.435,.238,5.8,0.8,1.0,0.7,9.7,PF,13.2,.498,-3.6,.026,0
12765,Morlon Wiley,TOT,1993,58,17.2,.378,.351,1.6,3.1,1.1,0.1,4.5,PG,9.9,.495,-2.1,.023,0
12766,Dominique Wilkins*,ATL,1993,71,37.3,.468,.380,6.8,3.2,1.0,0.4,29.9,SF,24.3,.570,5.4,.191,1
12767,Eddie Lee Wilkins,PHI,1993,26,7.4,.567,.000,1.5,0.1,0.3,0.0,6.1,PF,21.2,.602,-2.1,.122,0
12768,Gerald Wilkins,CLE,1993,80,26.0,.453,.276,2.7,2.3,1.0,0.2,11.1,SF,12.9,.508,-2.2,.080,1
12769,Buck Williams,POR,1993,82,30.5,.511,.000,8.4,0.9,1.0,0.7,8.3,PF,11.9,.545,-1.0,.117,1
12770,Corey Williams,CHI,1993,35,6.9,.365,.333,0.9,0.7,0.1,0.1,2.3,PG,9.3,.428,-5.7,.042,1
12771,Herb Williams,NYK,1993,55,10.4,.411,,2.7,0.3,0.4,0.5,2.9,C,10.1,.429,-1.3,.095,1
12772,Hot Rod Williams,CLE,1993,67,30.7,.470,,6.2,2.3,0.7,1.6,11.0,C,13.7,.535,-0.1,.105,1
12773,Jayson Williams,NJN,1993,12,11.6,.457,,3.4,0.0,0.3,0.3,4.1,PF,10.6,.454,-5.4,.052,1
12774,John Williams,LAC,1993,74,22.1,.430,.226,4.3,1.9,1.1,0.3,6.6,SF,10.5,.461,-1.5,.055,1
12775,Kenny Williams,IND,1993,57,14.8,.532,.000,4.0,0.7,0.4,0.8,6.1,SF,17.7,.558,1.0,.151,1
12776,Lorenzo Williams,TOT,1993,27,6.6,.472,,2.0,0.2,0.2,0.6,1.3,PF-C,10.9,.461,-1.6,.074,0
12777,Micheal Williams,MIN,1993,76,35.0,.446,.243,3.6,8.7,2.2,0.3,15.1,PG,19.0,.579,2.7,.138,0
12778,Reggie Williams,DEN,1993,79,34.5,.458,.270,5.4,3.7,1.6,1.0,17.0,SF,15.8,.517,1.5,.105,0
12779,Scott Williams,CHI,1993,71,19.3,.466,.000,6.4,1.0,0.8,0.9,5.9,PF,14.6,.513,-1.6,.136,1
12780,Walt Williams,SAC,1993,59,28.4,.435,.319,4.5,3.0,1.1,0.5,17.0,SF,15.0,.524,-0.7,.047,0
12781,Kevin Willis,ATL,1993,80,36.0,.506,.241,12.9,2.1,0.9,0.5,17.9,PF,17.4,.531,-1.5,.099,1
12782,Kennard Winchester,HOU,1993,39,8.7,.439,.211,1.3,0.3,0.3,0.3,3.7,SG,11.2,.481,-3.5,.054,1
12783,David Wingate,CHH,1993,72,20.4,.536,.167,2.4,2.5,0.9,0.1,6.1,SF,11.5,.574,-0.8,.075,1
12784,Joe Wolf,TOT,1993,23,7.2,.455,.000,2.1,0.2,0.3,0.0,2.3,C,11.9,.519,-3.0,.118,0
12785,David Wood,SAS,1993,64,9.3,.444,.238,1.5,0.5,0.2,0.2,2.4,PF,8.7,.549,-2.8,.082,1
12786,Randy Woods,LAC,1993,41,4.2,.348,.214,0.3,1.0,0.3,0.0,1.7,PG,12.3,.439,-2.4,.037,1
12787,Orlando Woolridge,TOT,1993,58,26.8,.482,.000,3.2,2.0,0.5,0.5,12.0,SF,13.4,.516,-1.1,.072,0
12788,James Worthy*,LAL,1993,82,28.8,.447,.270,3.0,3.4,1.1,0.3,14.9,SF,15.6,.494,-0.2,.060,1
12789,Howard Wright,ORL,1993,4,2.5,.800,,0.5,0.0,0.0,0.0,2.0,PF,28.7,.680,4.7,.182,0
12790,Danny Young,DET,1993,65,12.9,.413,.324,0.7,1.8,0.5,0.1,2.9,PG,10.4,.519,-0.5,.081,0
12791,Alaa Abdelnaby,POR,1992,71,13.2,.493,,3.7,0.4,0.4,0.2,6.1,PF,13.5,.533,-2.6,.110,1
12792,Mahmoud Abdul-Rauf,DEN,1992,81,19.0,.421,.330,1.4,2.4,0.5,0.0,10.3,PG,12.6,.469,-3.1,.018,0
12793,Mark Acres,ORL,1992,68,13.6,.517,.333,3.7,0.3,0.4,0.2,3.1,C,10.1,.576,-2.9,.097,0
12794,Michael Adams,WSB,1992,78,35.8,.393,.324,4.0,7.6,1.9,0.1,18.1,PG,17.1,.506,1.8,.090,0
12795,Rafael Addison,NJN,1992,76,15.5,.433,.286,2.2,0.9,0.4,0.4,5.8,SF,10.9,.477,-2.7,.063,1
12796,Mark Aguirre,DET,1992,75,21.1,.431,.211,3.1,1.7,0.7,0.1,11.3,SF,13.7,.479,-1.6,.066,1
12797,Danny Ainge,POR,1992,81,19.7,.442,.339,1.8,2.5,0.9,0.2,9.7,SG,15.4,.534,1.9,.155,1
12798,Victor Alexander,GSW,1992,80,16.9,.529,.000,4.2,0.4,0.6,0.8,7.4,C,13.9,.561,-2.0,.090,1
12799,Greg Anderson,DEN,1992,82,34.1,.456,.000,11.5,1.0,1.1,0.8,11.5,PF,12.6,.486,-3.4,.052,0
12800,Kenny Anderson,NJN,1992,64,17.0,.390,.231,2.0,3.2,1.0,0.1,7.0,PG,12.8,.430,-1.8,.022,1
12801,Nick Anderson,ORL,1992,60,36.7,.463,.353,6.4,2.7,1.6,0.6,19.9,SG,16.4,.509,1.2,.078,0
12802,Ron Anderson,PHI,1992,82,29.7,.465,.331,3.4,1.6,1.0,0.1,13.7,SF,14.1,.520,-1.4,.070,0
12803,Willie Anderson,SAS,1992,57,33.1,.455,.232,5.3,5.3,0.9,0.9,13.1,SG,13.8,.499,0.9,.083,1
12804,Michael Ansley,TOT,1992,10,4.5,.444,,0.6,0.2,0.0,0.0,2.1,SF,9.0,.509,-6.6,.013,0
12805,Greg Anthony,NYK,1992,82,18.4,.370,.145,1.7,3.8,0.7,0.1,5.5,PG,10.6,.443,-1.9,.070,1
12806,B.J. Armstrong,CHI,1992,82,22.9,.481,.402,1.8,3.2,0.6,0.1,9.9,PG,14.1,.537,-0.6,.117,1
12807,Vincent Askew,GSW,1992,80,18.7,.509,.100,2.9,2.4,0.6,0.3,6.2,SG,12.7,.554,0.6,.092,1
12808,Keith Askins,MIA,1992,59,14.3,.410,.342,2.4,0.6,0.7,0.3,3.7,SF,8.7,.495,-2.3,.040,1
12809,Stacey Augmon,ATL,1992,82,30.5,.489,.167,5.1,2.5,1.5,0.3,13.3,SG,14.4,.526,-0.6,.071,0
12810,Isaac Austin,UTA,1992,31,3.6,.457,,1.1,0.2,0.1,0.1,2.0,C,15.0,.515,-4.4,.112,1
12811,Miloš Babić,MIA,1992,9,3.9,.462,,1.2,0.7,0.1,0.0,2.0,C,18.3,.545,1.6,.057,1
12812,John Bagley,BOS,1992,73,23.9,.441,.238,2.2,6.6,0.8,0.1,7.2,PG,12.7,.478,-1.2,.053,1
12813,Thurl Bailey,TOT,1992,84,25.0,.440,.000,5.8,0.9,0.4,1.4,11.3,PF,14.5,.498,-2.4,.059,0
12814,Steve Bardo,SAS,1992,1,1.0,,,1.0,0.0,0.0,0.0,0.0,SG,32.3,,17.1,.424,1
12815,Charles Barkley*,PHI,1992,75,38.4,.552,.234,11.1,4.1,1.8,0.6,23.1,SF,24.5,.612,6.3,.205,0
12816,Dana Barros,SEA,1992,75,17.7,.483,.446,1.1,1.7,0.7,0.1,8.3,PG,15.0,.586,1.8,.132,1
12817,John Battle,CLE,1992,76,21.5,.480,.118,1.5,2.1,0.5,0.1,10.3,SG,12.6,.530,-3.8,.059,1
12818,Kenny Battle,TOT,1992,16,5.8,.647,.000,1.0,0.3,0.1,0.1,2.0,SG,13.4,.718,0.3,.153,0
12819,William Bedford,DET,1992,32,11.3,.413,.000,2.0,0.4,0.2,0.6,3.6,C,8.4,.436,-4.8,.043,1
12820,Benoit Benjamin,SEA,1992,63,30.8,.478,.000,8.1,1.2,0.6,1.9,14.0,C,14.1,.517,-1.9,.054,1
12821,Winston Bennett,TOT,1992,54,15.4,.379,.000,3.0,0.7,0.4,0.2,3.6,SF,6.3,.418,-6.5,.020,0
12822,David Benoit,UTA,1992,77,15.1,.467,.214,3.8,0.4,0.2,0.6,5.6,SF,12.1,.518,-2.9,.085,1
12823,Larry Bird*,BOS,1992,45,36.9,.466,.406,9.6,6.8,0.9,0.7,20.2,SF,21.0,.547,5.5,.159,1
12824,Rolando Blackman,DAL,1992,75,33.7,.461,.385,3.2,2.7,0.7,0.3,18.3,SG,15.6,.538,-0.3,.072,0
12825,Lance Blanks,DET,1992,43,4.4,.455,.375,0.5,0.4,0.3,0.0,1.5,SG,11.9,.535,-0.4,.096,1
12826,Mookie Blaylock,NJN,1992,72,35.4,.432,.222,3.7,6.8,2.4,0.6,13.8,PG,15.2,.465,1.0,.092,1
12827,Muggsy Bogues,CHH,1992,82,34.0,.472,.074,2.9,9.1,2.1,0.1,8.9,PG,14.0,.504,0.2,.082,0
12828,Manute Bol,PHI,1992,71,17.8,.383,.000,3.1,0.3,0.2,2.9,1.5,C,7.7,.394,-1.3,.028,0
12829,Anthony Bonner,SAC,1992,79,28.9,.447,.250,6.1,1.6,1.2,0.3,9.4,PF,10.9,.484,-3.5,.035,0
12830,Anthony Bowie,ORL,1992,52,33.1,.493,.386,4.7,3.1,1.1,0.7,14.6,SG,14.7,.547,0.8,.082,0
12831,Sam Bowie,NJN,1992,71,30.7,.445,.320,8.1,2.6,0.6,1.7,15.0,C,16.4,.496,-0.1,.101,1
12832,Terrell Brandon,CLE,1992,82,19.6,.419,.043,2.0,3.9,1.0,0.3,7.4,PG,12.8,.461,-2.2,.028,1
12833,Randy Breuer,MIN,1992,67,17.6,.468,.000,4.2,1.3,0.4,1.5,5.4,C,14.3,.480,0.2,.070,0
12834,Frank Brickowski,MIL,1992,65,23.9,.524,.500,5.3,1.9,0.9,0.4,11.4,SF,15.5,.564,-0.6,.105,0
12835,Kevin Brooks,DEN,1992,37,7.3,.443,.182,1.1,0.3,0.2,0.1,2.8,SF,10.2,.494,-3.8,.025,0
12836,Scott Brooks,MIN,1992,82,13.2,.447,.356,1.2,2.5,0.8,0.1,5.1,PG,16.0,.519,1.2,.095,0
12837,Chucky Brown,TOT,1992,42,10.3,.469,.000,2.0,0.6,0.3,0.2,3.6,SF,10.8,.501,-3.5,.036,0
12838,Dee Brown,BOS,1992,31,28.5,.426,.227,2.5,5.3,1.1,0.2,11.7,PG,13.0,.472,-1.6,.055,1
12839,Mike Brown,UTA,1992,82,21.7,.453,.000,5.8,1.0,0.5,0.4,7.7,C,12.3,.515,-2.3,.100,1
12840,Myron Brown,MIN,1992,4,5.8,.667,.333,0.8,1.5,0.3,0.0,2.3,PG,14.7,.750,-1.8,.032,0
12841,Randy Brown,SAC,1992,56,9.6,.456,.000,1.2,1.1,0.6,0.2,3.4,PG,11.5,.494,-2.2,.028,0
12842,Tony Brown,TOT,1992,57,11.5,.410,.302,1.5,0.8,0.5,0.1,4.8,SF,11.4,.487,-2.3,.069,0
12843,Mark Bryant,POR,1992,56,14.3,.480,.000,3.6,0.7,0.5,0.1,4.1,PF,11.3,.512,-1.4,.125,1
12844,Jud Buechler,TOT,1992,28,10.4,.408,.000,1.9,0.8,0.7,0.3,2.5,SF,10.1,.436,0.0,.061,0
12845,Matt Bullard,HOU,1992,80,16.0,.459,.386,2.8,0.9,0.3,0.3,6.4,PF,12.6,.546,-0.6,.089,0
12846,Willie Burton,MIA,1992,68,23.3,.450,.400,3.6,1.8,0.7,0.5,11.2,SF,13.5,.522,-2.1,.062,1
12847,Steve Burtt,PHO,1992,31,11.5,.463,.167,1.1,1.9,0.5,0.1,6.0,SG,13.4,.509,-2.4,.067,1
12848,Michael Cage,SEA,1992,82,30.0,.566,.000,8.9,1.1,1.2,0.7,8.8,PF,15.0,.583,1.3,.148,1
12849,Demetrius Calip,LAL,1992,7,8.3,.222,.200,0.7,1.7,0.1,0.0,1.6,PG,1.8,.285,-10.5,-0.134,1
12850,Elden Campbell,LAL,1992,81,23.2,.448,.000,5.2,0.7,0.7,2.0,7.1,C,13.3,.491,-1.1,.085,1
12851,Tony Campbell,MIN,1992,78,31.3,.464,.351,3.7,2.9,1.1,0.4,16.8,SF,15.3,.515,-1.2,.048,0
12852,Antoine Carr,SAS,1992,81,23.0,.490,.200,4.3,0.8,0.4,1.2,10.9,PF,13.5,.534,-2.0,.102,1
12853,Bill Cartwright,CHI,1992,64,23.0,.467,,5.1,1.4,0.3,0.2,8.0,C,10.9,.497,-3.2,.082,1
12854,Terry Catledge,ORL,1992,78,31.2,.496,.000,7.0,1.4,0.7,0.2,14.8,PF,15.2,.537,-1.0,.091,0
12855,Duane Causwell,SAC,1992,80,28.6,.549,.000,7.3,0.7,0.6,2.7,8.0,C,12.4,.575,-1.9,.081,0
12856,Cedric Ceballos,PHO,1992,64,11.3,.482,.167,2.4,0.8,0.3,0.2,7.2,SF,16.9,.537,-1.4,.085,1
12857,Tom Chambers,PHO,1992,69,28.2,.431,.367,5.8,2.1,0.8,0.5,16.3,PF,15.9,.501,-1.1,.109,1
12858,Rex Chapman,TOT,1992,22,25.8,.448,.276,2.6,4.0,0.7,0.4,12.3,PG-SG,12.1,.490,-2.3,.010,0
12859,Maurice Cheeks*,ATL,1992,56,19.4,.462,.500,1.7,3.3,1.5,0.0,4.6,PG,12.6,.483,0.5,.094,0
12860,Pete Chilcutt,SAC,1992,69,11.8,.452,1.000,2.7,0.6,0.5,0.2,3.6,PF,11.2,.478,-2.8,.042,0
12861,Derrick Coleman,NJN,1992,65,34.0,.504,.303,9.5,3.2,0.8,1.5,19.8,PF,19.5,.570,2.2,.121,1
12862,Bimbo Coles,MIA,1992,81,24.4,.455,.192,2.3,4.5,0.9,0.2,10.1,PG,14.3,.534,-1.1,.073,1
12863,Marty Conlon,SEA,1992,45,8.5,.475,,1.5,0.3,0.2,0.2,2.7,C,9.3,.521,-4.2,.037,1
12864,Lester Conner,MIL,1992,81,17.5,.431,.000,2.3,3.6,1.2,0.1,3.5,PG,13.3,.496,1.3,.091,0
12865,Anthony Cook,DEN,1992,22,5.2,.600,,1.5,0.1,0.2,0.2,1.5,PF,15.8,.615,1.5,.155,0
12866,Wayne Cooper,POR,1992,35,9.8,.427,,2.9,0.6,0.1,0.8,2.2,C,10.2,.443,-1.7,.096,1
12867,Tom Copa,SAS,1992,33,4.0,.550,,1.1,0.1,0.1,0.2,1.5,C,10.7,.525,-6.4,.078,1
12868,Lanard Copeland,LAC,1992,10,4.8,.304,.000,0.7,0.5,0.2,0.0,1.6,SG,4.0,.335,-9.9,-0.116,1
12869,Tyrone Corbin,TOT,1992,80,27.6,.481,.000,5.9,1.8,1.0,0.3,9.8,SF,13.6,.543,0.2,.122,0
12870,Chris Corchiani,ORL,1992,51,14.5,.399,.270,1.5,2.8,0.9,0.0,5.0,PG,12.1,.534,-1.8,.056,0
12871,Corey Crowder,UTA,1992,51,6.4,.384,.433,0.8,0.3,0.1,0.0,2.2,SF,8.4,.475,-3.7,.053,1
12872,Terry Cummings,SAS,1992,70,30.7,.488,.385,9.0,1.5,0.8,0.5,17.3,PF,18.5,.520,0.1,.145,1
12873,Dell Curry,CHH,1992,77,26.2,.486,.404,3.4,2.3,1.2,0.3,15.7,SG,16.4,.547,0.3,.077,0
12874,Quintin Dailey,SEA,1992,11,8.9,.243,.000,1.1,0.4,0.5,0.1,2.8,SG,3.2,.352,-9.0,-0.124,1
12875,Brad Daugherty,CLE,1992,73,36.2,.570,.000,10.4,3.6,0.9,1.1,21.5,C,23.0,.629,4.8,.213,1
12876,Brad Davis,DAL,1992,33,13.0,.442,.278,1.0,2.0,0.3,0.1,2.8,PG,7.2,.497,-5.9,.012,0
12877,Dale Davis,IND,1992,64,20.3,.552,.000,6.4,0.5,0.4,1.2,6.2,PF,13.3,.571,-1.3,.126,1
12878,Terry Davis,DAL,1992,68,31.6,.482,.000,9.9,0.8,0.4,0.4,10.2,PF,12.4,.528,-3.4,.069,0
12879,Walter Davis,DEN,1992,46,16.1,.459,.313,1.5,1.5,0.6,0.0,9.9,SF,16.6,.514,0.1,.095,0
12880,Johnny Dawkins,PHI,1992,82,34.3,.437,.356,2.8,6.9,1.1,0.1,12.0,PG,13.3,.502,-1.8,.061,0
12881,Bison Dele,ORL,1992,48,18.9,.528,,5.7,0.7,0.9,1.1,9.1,PF,17.1,.565,-0.9,.097,0
12882,Vlade Divac*,LAL,1992,36,27.2,.495,.263,6.9,1.7,1.5,1.0,11.3,C,15.9,.553,0.0,.090,1
12883,James Donaldson,TOT,1992,58,18.5,.457,,5.0,0.6,0.1,0.8,4.9,C,11.1,.504,-3.4,.061,0
12884,Sherman Douglas,TOT,1992,42,17.9,.462,.100,1.5,4.1,0.6,0.2,7.3,PG,13.8,.513,-1.3,.067,0
12885,Greg Dreiling,IND,1992,60,8.5,.494,1.000,1.6,0.4,0.2,0.3,2.0,C,5.6,.559,-5.4,.043,1
12886,Clyde Drexler*,POR,1992,76,36.2,.470,.337,6.6,6.7,1.8,0.9,25.0,SG,23.6,.560,8.7,.223,1
12887,Kevin Duckworth,POR,1992,82,27.1,.461,.000,6.1,1.2,0.5,0.5,10.7,C,10.5,.497,-3.6,.071,1
12888,Chris Dudley,NJN,1992,82,23.2,.403,,9.0,0.7,0.5,2.2,5.6,C,13.2,.420,-2.3,.085,1
12889,Joe Dumars*,DET,1992,82,38.9,.448,.408,2.3,4.6,0.9,0.1,19.9,SG,15.4,.538,0.7,.123,1
12890,Ledell Eackles,WSB,1992,65,22.5,.468,.200,2.7,1.9,0.7,0.1,13.2,SG,15.3,.509,-2.0,.065,0
12891,Mark Eaton,UTA,1992,81,25.0,.446,,6.1,0.5,0.4,2.5,3.3,C,9.1,.478,-0.5,.091,1
12892,Patrick Eddie,NYK,1992,4,3.3,.222,,0.3,0.0,0.0,0.0,1.0,C,-8.8,.222,-24.9,-0.267,1
12893,Blue Edwards,UTA,1992,81,28.2,.522,.379,3.7,1.7,1.0,0.6,12.6,SF,13.7,.569,0.0,.110,1
12894,James Edwards,LAC,1992,72,20.0,.465,.000,2.8,0.7,0.3,0.5,9.7,C,11.7,.531,-3.8,.094,1
12895,Kevin Edwards,MIA,1992,81,22.7,.454,.219,2.6,2.1,1.2,0.2,10.1,PG,13.8,.512,-0.9,.063,1
12896,Craig Ehlo,CLE,1992,63,32.0,.453,.413,4.9,3.8,1.2,0.3,12.3,SG,13.8,.526,0.4,.091,1
12897,Mario Elie,GSW,1992,79,21.2,.521,.329,2.9,2.2,0.9,0.2,7.8,SG,13.7,.615,1.0,.127,1
12898,Sean Elliott,SAS,1992,82,38.0,.494,.305,5.4,2.6,1.0,0.4,16.3,SF,14.4,.564,0.5,.130,1
12899,Dale Ellis,MIL,1992,81,27.0,.469,.419,3.1,1.3,0.7,0.2,15.7,SF,15.9,.564,0.5,.105,0
12900,LeRon Ellis,LAC,1992,29,3.6,.340,,0.8,0.0,0.2,0.3,1.5,C,8.6,.368,-9.3,-0.100,1
12901,Pervis Ellison,WSB,1992,66,38.0,.539,.333,11.2,2.9,0.9,2.7,20.0,C,19.9,.574,2.8,.131,0
12902,A.J. English,WSB,1992,81,20.6,.433,.176,2.1,1.8,0.4,0.1,10.9,SG,12.5,.480,-3.8,.025,0
12903,Patrick Ewing*,NYK,1992,82,38.4,.522,.167,11.2,1.9,1.1,3.0,24.0,C,22.8,.563,4.9,.198,1
12904,Dave Feitl,NJN,1992,34,5.1,.429,,1.8,0.2,0.1,0.1,2.4,C,11.9,.480,-7.0,.019,1
12905,Duane Ferrell,ATL,1992,66,24.2,.524,.333,3.2,1.4,0.7,0.3,12.7,SF,15.6,.576,-0.8,.107,0
12906,Danny Ferry,CLE,1992,68,13.8,.409,.354,3.1,1.1,0.3,0.2,5.1,PF,11.2,.480,-3.9,.067,1
12907,Vern Fleming,IND,1992,82,21.2,.482,.222,2.5,3.2,0.7,0.1,8.9,PG,12.7,.527,-1.8,.055,1
12908,Sleepy Floyd,HOU,1992,82,20.3,.406,.301,1.8,2.9,0.7,0.3,9.1,PG,12.1,.478,-2.7,.025,0
12909,Greg Foster,WSB,1992,49,11.2,.461,.000,3.0,0.7,0.1,0.2,4.3,PF,11.2,.496,-4.9,.043,0
12910,Rick Fox,BOS,1992,81,19.0,.459,.329,2.7,1.6,1.0,0.4,8.0,SF,12.2,.531,-1.6,.073,1
12911,Tellis Frank,MIN,1992,10,14.0,.545,,2.6,0.8,0.5,0.4,4.6,PF,12.4,.581,-0.7,.102,0
12912,Anthony Frederick,CHH,1992,66,12.9,.435,.235,2.2,1.1,0.6,0.4,5.9,SF,13.0,.474,-2.3,.028,0
12913,Kevin Gamble,BOS,1992,82,30.4,.529,.290,3.5,2.7,0.9,0.5,13.5,SF,15.2,.567,0.7,.129,1
12914,Winston Garland,DEN,1992,78,28.3,.444,.321,2.4,5.3,1.3,0.3,10.8,PG,13.3,.505,-1.3,.063,0
12915,Tom Garrick,TOT,1992,40,13.7,.413,.250,1.4,2.5,0.9,0.1,3.4,SG,9.8,.444,-1.8,.022,0
12916,Chris Gatling,GSW,1992,54,11.3,.568,.000,3.4,0.3,0.6,0.7,5.7,PF,18.2,.602,0.5,.156,1
12917,Kenny Gattison,CHH,1992,82,27.1,.529,.000,7.1,1.6,0.7,0.8,12.7,PF,15.3,.564,-1.3,.097,0
12918,Tate George,NJN,1992,70,14.8,.427,.167,1.5,2.3,0.6,0.0,6.0,SG,11.8,.483,-3.0,.050,1
12919,Kendall Gill,CHH,1992,79,36.8,.467,.240,5.1,4.2,1.9,0.6,20.5,SG,16.5,.509,0.4,.077,0
12920,Armen Gilliam,PHI,1992,81,34.2,.511,.000,8.1,1.5,0.6,1.0,16.9,PF,18.0,.575,0.1,.131,0
12921,Gerald Glass,MIN,1992,75,24.3,.440,.296,3.5,2.3,0.9,0.4,11.5,SF,13.2,.464,-2.3,.008,0
12922,Mike Gminski,CHH,1992,35,14.3,.452,.333,3.4,0.9,0.3,0.5,5.8,C,13.0,.478,-2.0,.051,0
12923,Dan Godfread,HOU,1992,1,2.0,,,0.0,0.0,0.0,0.0,0.0,C,0.0,,-9.1,-0.005,0
12924,Paul Graham,ATL,1992,78,22.0,.447,.390,3.0,2.2,1.2,0.3,10.1,SG,14.7,.523,0.3,.100,0
12925,Ron Grandison,CHH,1992,3,8.3,.500,,3.7,0.3,0.3,0.3,3.3,PF,14.6,.595,-2.3,.090,0
