,name,team,year,games_played,mpg,fg%,3pfg%,rebounds,assists,steals,blocks,points_per_game,position,player_efficiency,true_shooting,plus_minus,win_shares_percentage,in_playoff
12374,Randy White,DAL,1994,18,17.8,0.402,0.3,4.6,0.6,0.6,0.6,6.4,PF,11.4,0.45399999999999996,-3.8,0.032,0
12382,Herb Williams,NYK,1994,70,11.1,0.442,0.0,2.6,0.4,0.3,0.6,3.3,C,10.4,0.46299999999999997,-2.7,0.098,1
12384,Jayson Williams,NJN,1994,70,12.5,0.42700000000000005,0.0,3.8,0.4,0.2,0.5,4.6,PF,13.0,0.466,-3.6,0.099,1
12386,Kenny Williams,IND,1994,68,14.4,0.488,0.0,3.0,0.8,0.4,0.7,6.3,SF,15.8,0.509,0.5,0.11900000000000001,1
12387,Lorenzo Williams,TOT,1994,38,18.8,0.445,0.0,5.7,0.7,0.5,1.2,2.9,PF,11.1,0.45,-2.5,0.07200000000000001,0
12390,Scott Williams,CHI,1994,38,16.8,0.483,0.2,4.8,1.0,0.4,0.6,7.6,C,15.4,0.518,-2.7,0.125,1
12395,David Wood,DET,1994,78,15.2,0.45899999999999996,0.449,3.1,0.7,0.5,0.2,4.1,PF,11.1,0.546,-2.4,0.095,0
12401,Alaa Abdelnaby,TOT,1993,75,17.5,0.518,0.0,4.5,0.4,0.3,0.3,7.7,PF,13.2,0.551,-3.9,0.07400000000000001,0
12403,Mark Acres,TOT,1993,18,14.9,0.531,0.5,3.7,0.3,0.2,0.3,3.6,C,8.9,0.5710000000000001,-5.3,0.055999999999999994,0
12405,Rafael Addison,NJN,1993,68,17.1,0.44299999999999995,0.20600000000000002,1.9,0.8,0.3,0.2,6.3,SF,8.4,0.484,-4.8,0.038,1
12412,Ron Anderson,PHI,1993,69,18.3,0.414,0.325,2.7,1.3,0.4,0.1,8.1,SF,11.8,0.48100000000000004,-3.7,0.019,0
12413,Willie Anderson,SAS,1993,38,14.7,0.43,0.125,1.5,2.1,0.4,0.2,4.8,SG,8.7,0.461,-4.7,-0.006999999999999999,1
12416,Vincent Askew,TOT,1993,73,15.5,0.49200000000000005,0.33299999999999996,2.2,1.7,0.5,0.3,5.6,SG,13.1,0.5489999999999999,-0.2,0.114,0
12417,Keith Askins,MIA,1993,69,13.6,0.413,0.33799999999999997,2.9,0.4,0.4,0.4,3.3,SF,9.3,0.49200000000000005,-2.0,0.07200000000000001,0
12422,Thurl Bailey,MIN,1993,70,18.2,0.455,0.0,3.1,0.9,0.3,0.7,7.5,PF,12.9,0.516,-2.5,0.046,0
12425,Dana Barros,SEA,1993,69,18.0,0.451,0.379,1.6,2.2,0.9,0.0,7.8,PG,15.0,0.541,1.5,0.134,1
12426,Jon Barry,MIL,1993,47,11.7,0.369,0.33299999999999996,0.9,1.4,0.7,0.1,4.4,SG,9.6,0.45299999999999996,-4.1,-0.011000000000000001,0
12427,John Battle,CLE,1993,41,12.1,0.415,0.16699999999999998,0.7,1.3,0.2,0.1,5.4,SG,11.1,0.48100000000000004,-4.8,0.047,1
12430,Benoit Benjamin,TOT,1993,59,12.8,0.491,0.0,3.5,0.4,0.5,0.8,5.7,C,13.2,0.529,-3.8,0.057,0
12431,Tony Bennett,CHH,1993,75,11.4,0.423,0.325,0.8,1.8,0.4,0.0,3.7,PG,9.3,0.496,-3.1,0.039,1
12435,Lance Blanks,MIN,1993,61,10.5,0.433,0.256,1.1,1.2,0.3,0.1,2.6,SG,8.4,0.491,-3.7,0.013000000000000001,0
12439,Manute Bol,PHI,1993,58,14.7,0.409,0.313,3.3,0.3,0.2,2.1,2.2,C,8.5,0.465,-2.2,0.013000000000000001,0
12444,Terrell Brandon,CLE,1993,82,19.8,0.478,0.31,2.2,3.7,1.0,0.3,8.8,PG,16.7,0.53,1.3,0.11699999999999999,1
12447,Kevin Brooks,DEN,1993,55,10.4,0.39899999999999997,0.231,1.5,0.6,0.2,0.0,4.1,SF,8.4,0.45299999999999996,-5.6,0.002,0
12448,Scott Brooks,HOU,1993,82,18.5,0.475,0.414,1.2,3.0,1.0,0.0,6.3,PG,14.1,0.584,0.7,0.145,1
12449,Chucky Brown,NJN,1993,77,15.4,0.483,0.0,3.0,0.7,0.3,0.3,5.1,SF,11.2,0.523,-2.1,0.08800000000000001,1
12451,Mike Brown,UTA,1993,82,18.9,0.43,0.0,4.8,0.8,0.4,0.3,5.7,C,9.4,0.483,-4.3,0.047,1
12453,Mark Bryant,POR,1993,80,17.5,0.503,0.0,4.1,0.5,0.5,0.3,6.0,C,11.2,0.547,-3.0,0.111,1
12454,Jud Buechler,GSW,1993,70,18.4,0.43700000000000006,0.33899999999999997,2.8,1.3,0.7,0.3,6.2,SF,11.5,0.495,-1.0,0.067,0
12455,Matt Bullard,HOU,1993,79,17.2,0.431,0.374,2.8,1.4,0.4,0.1,7.3,PF,13.6,0.546,0.5,0.11900000000000001,1
12456,Willie Burton,MIA,1993,26,17.3,0.38299999999999995,0.33299999999999996,2.7,0.6,0.5,0.6,7.8,SF,10.3,0.518,-5.0,0.012,0
12459,Dexter Cambridge,DAL,1993,53,16.7,0.484,0.0,3.2,1.1,0.5,0.1,7.0,SF,12.1,0.52,-4.0,0.022000000000000002,0
12460,Elden Campbell,LAL,1993,79,19.6,0.45799999999999996,0.0,4.2,0.6,0.7,1.3,7.7,PF,14.2,0.49700000000000005,-1.5,0.08199999999999999,1
12461,Tony Campbell,NYK,1993,58,18.3,0.49,0.4,2.7,1.1,0.6,0.1,7.7,SF,11.6,0.517,-1.4,0.115,1
12463,Bill Cartwright,CHI,1993,63,19.9,0.41100000000000003,0.0,3.7,1.3,0.3,0.2,5.6,C,8.3,0.45799999999999996,-4.9,0.048,1
12464,Terry Catledge,ORL,1993,21,12.5,0.493,0.0,2.2,0.2,0.2,0.0,4.7,PF,8.5,0.563,-5.0,0.027000000000000003,0
12469,Maurice Cheeks*,NJN,1993,35,14.6,0.5479999999999999,0.0,1.2,3.1,0.9,0.1,3.6,PG,13.9,0.601,1.0,0.127,1
12470,Pete Chilcutt,SAC,1993,59,14.1,0.485,0.0,3.3,1.1,0.4,0.4,6.1,PF,13.4,0.502,-2.4,0.055,0
12471,Doug Christie,LAL,1993,23,14.4,0.425,0.16699999999999998,2.2,2.3,1.0,0.2,6.2,SG,12.4,0.526,-2.5,0.012,1
12474,Marty Conlon,SAC,1993,46,10.2,0.474,0.0,2.7,0.8,0.3,0.1,4.8,C,15.9,0.53,-1.2,0.105,0
12475,Lester Conner,LAC,1993,31,13.6,0.452,0.0,1.6,2.1,1.1,0.1,2.4,PG,11.3,0.526,1.3,0.096,1
12487,Hubert Davis,NYK,1993,50,16.3,0.43799999999999994,0.316,1.1,1.7,0.4,0.1,5.4,SG,8.7,0.49,-2.4,0.07200000000000001,1
12492,Bison Dele,ORL,1993,21,11.4,0.513,0.0,2.7,0.2,0.7,0.8,4.6,PF,12.9,0.5529999999999999,-1.8,0.069,0
12499,Chris Dudley,NJN,1993,71,19.7,0.353,0.0,7.2,0.2,0.2,1.5,3.5,C,9.9,0.39,-3.7,0.07400000000000001,1
12503,Mark Eaton,UTA,1993,64,17.3,0.546,0.0,4.1,0.3,0.3,1.2,2.8,C,8.7,0.5820000000000001,-1.8,0.08199999999999999,1
12505,James Edwards,LAL,1993,52,11.9,0.452,0.0,1.9,0.8,0.2,0.1,6.3,C,11.2,0.509,-5.0,0.03,1
12516,Danny Ferry,CLE,1993,76,19.2,0.479,0.415,3.7,1.8,0.4,0.6,7.5,PF,14.0,0.563,-0.2,0.11800000000000001,1
12518,Sleepy Floyd,HOU,1993,52,16.7,0.40700000000000003,0.28600000000000003,1.7,2.5,0.6,0.1,6.6,PG,12.1,0.493,-2.4,0.055999999999999994,1
12520,Rick Fox,BOS,1993,71,15.2,0.484,0.174,2.2,1.6,0.9,0.3,6.4,SF,14.7,0.534,0.4,0.092,1
12522,Winston Garland,HOU,1993,66,15.2,0.44299999999999995,0.462,1.6,2.1,0.6,0.1,5.9,PG,12.2,0.512,-2.5,0.084,1
12523,Chris Gatling,GSW,1993,70,17.8,0.539,0.0,4.6,0.6,0.6,0.8,9.3,PF,16.8,0.586,-1.3,0.12,0
12524,Kenny Gattison,CHH,1993,75,19.7,0.529,0.0,4.7,0.9,0.6,0.7,6.8,PF,12.5,0.5539999999999999,-1.5,0.10300000000000001,1
12525,Matt Geiger,MIA,1993,48,11.5,0.524,0.0,2.5,0.3,0.3,0.4,4.5,C,11.8,0.5770000000000001,-4.2,0.10099999999999999,0
12529,Gerald Glass,TOT,1993,60,14.1,0.419,0.212,2.4,1.3,0.6,0.3,5.3,SF,12.1,0.444,-1.3,0.053,0
12531,Paul Graham,ATL,1993,80,18.9,0.457,0.298,2.4,2.1,1.1,0.1,8.1,SG,12.7,0.526,-1.5,0.06,1
12533,Greg Grant,PHI,1993,72,13.8,0.35,0.294,0.9,2.9,0.6,0.0,2.7,PG,8.7,0.415,-4.0,0.01,0
12538,Litterial Green,ORL,1993,52,12.0,0.439,0.1,0.7,2.2,0.4,0.1,4.5,PG,11.6,0.489,-2.3,0.064,0
12543,Tom Hammonds,TOT,1993,54,13.2,0.475,0.0,2.4,0.4,0.3,0.2,4.6,PF,9.9,0.499,-2.9,0.055,0
12549,Steve Henson,ATL,1993,53,13.6,0.39,0.46299999999999997,1.0,2.9,0.6,0.0,4.0,PG,11.3,0.534,-1.9,0.076,1
12554,Donald Hodge,DAL,1993,79,16.0,0.40299999999999997,0.0,3.7,0.9,0.4,0.5,5.0,C,8.3,0.441,-5.9,-0.032,0
12558,Byron Houston,GSW,1993,79,16.1,0.446,0.28600000000000003,4.0,0.9,0.6,0.5,5.3,PF,10.6,0.513,-3.5,0.068,0
12559,Brian Howard,DAL,1993,68,19.0,0.442,0.14300000000000002,3.1,1.0,0.8,0.5,6.5,SF,9.7,0.48200000000000004,-4.2,0.011000000000000001,0
12564,Jaren Jackson,LAC,1993,34,10.3,0.414,0.4,1.1,1.0,0.6,0.1,3.9,SG,11.3,0.46799999999999997,-1.8,0.061,1
12570,Buck Johnson,WSB,1993,73,17.6,0.479,0.0,2.7,1.2,0.5,0.2,6.5,SF,10.7,0.521,-3.5,0.046,0
12573,Frank Johnson,PHO,1993,77,14.6,0.436,0.083,1.5,2.4,0.8,0.1,4.3,PG,10.8,0.48100000000000004,-1.7,0.064,1
12576,Charles Jones,WSB,1993,67,18.0,0.524,0.0,4.1,0.6,0.6,1.1,1.3,C,7.8,0.552,-2.0,0.063,0
12579,Adam Keefe,ATL,1993,82,18.9,0.5,0.0,5.3,1.0,0.7,0.2,6.6,PF,13.6,0.564,-2.2,0.102,1
12584,Alec Kessler,MIA,1993,40,10.4,0.467,0.455,2.3,0.4,0.1,0.3,3.9,PF,11.5,0.5429999999999999,-2.6,0.08800000000000001,0
12587,Bernard King*,NJN,1993,32,13.4,0.514,0.28600000000000003,2.4,0.6,0.3,0.1,7.0,SF,15.7,0.552,-1.0,0.134,1
12589,Stacey King,CHI,1993,76,13.9,0.47100000000000003,0.33299999999999996,2.7,0.9,0.3,0.3,5.4,C,12.8,0.518,-3.2,0.08800000000000001,1
12590,Greg Kite,ORL,1993,64,10.0,0.452,0.0,3.0,0.2,0.2,0.2,1.4,C,5.3,0.47100000000000003,-5.3,0.047,0
12591,Joe Kleine,BOS,1993,78,14.5,0.40399999999999997,0.0,4.4,0.5,0.2,0.2,3.3,C,9.6,0.439,-3.5,0.064,1
12592,Negele Knight,PHO,1993,52,17.1,0.391,0.0,1.2,2.8,0.4,0.1,6.1,PG,8.9,0.444,-4.6,0.006999999999999999,1
12595,Larry Krystkowiak,UTA,1993,71,19.2,0.466,0.0,3.9,1.0,0.6,0.2,7.2,PF,11.7,0.524,-2.5,0.09,1
12601,Tim Legler,TOT,1993,33,19.2,0.436,0.33799999999999997,1.8,1.4,0.7,0.2,8.8,SG,13.3,0.531,-1.8,0.059000000000000004,0
12602,Jim Les,SAC,1993,73,12.1,0.425,0.429,1.2,2.3,0.5,0.1,4.5,PG,14.7,0.584,2.0,0.127,0
12605,Todd Lichti,DEN,1993,48,15.7,0.449,0.33299999999999996,2.1,1.1,0.6,0.2,6.9,SG,12.9,0.516,-1.1,0.078,0
12609,Luc Longley,MIN,1993,55,19.0,0.455,0.0,4.4,0.9,0.9,1.4,5.8,C,10.7,0.491,-3.7,0.006999999999999999,0
12612,Don MacLean,WSB,1993,62,10.9,0.435,0.5,2.0,0.6,0.2,0.1,6.6,PF,14.0,0.49700000000000005,-4.7,0.03,0
12614,Rick Mahorn,NJN,1993,74,14.6,0.47200000000000003,0.33299999999999996,3.8,0.4,0.3,0.4,3.9,PF,10.3,0.5539999999999999,-2.8,0.102,1
12622,Marlon Maxey,MIN,1993,43,12.1,0.55,0.0,3.8,0.3,0.3,0.4,5.4,PF,15.8,0.578,-3.3,0.087,0
12624,Lee Mayberry,MIL,1993,82,18.3,0.456,0.391,1.4,3.3,0.7,0.1,5.2,PG,11.0,0.524,-2.2,0.055999999999999994,0
12625,Travis Mays,ATL,1993,49,16.1,0.41700000000000004,0.345,1.1,1.5,0.4,0.1,7.0,PG,10.1,0.494,-4.4,0.02,1
12626,Bob McCann,MIN,1993,79,19.4,0.488,0.0,3.6,0.9,0.6,0.7,6.3,SF,10.9,0.519,-3.3,0.040999999999999995,0
12627,George McCloud,IND,1993,78,19.2,0.41100000000000003,0.32,2.6,2.5,0.7,0.1,7.2,SF,11.2,0.496,-1.7,0.044000000000000004,1
12628,Rodney McCray,CHI,1993,64,15.9,0.451,0.4,2.5,1.3,0.2,0.2,3.5,SF,7.6,0.489,-4.3,0.044000000000000004,1
12633,Oliver Miller,PHO,1993,56,19.1,0.475,0.0,4.9,2.1,0.7,1.8,5.6,C,12.7,0.523,0.9,0.07,1
12636,Harold Miner,MIA,1993,73,18.9,0.475,0.33299999999999996,2.0,1.0,0.5,0.1,10.3,SG,14.3,0.529,-2.0,0.069,0
12637,Sam Mitchell,IND,1993,81,17.3,0.445,0.174,3.1,0.9,0.3,0.1,7.2,SF,11.9,0.517,-3.2,0.095,1
12638,Tracy Moore,DAL,1993,39,13.1,0.414,0.34299999999999997,1.3,1.2,0.5,0.1,7.2,SG,14.8,0.511,-0.2,0.046,0
12644,Tracy Murray,POR,1993,48,10.3,0.415,0.3,1.7,0.2,0.2,0.1,5.7,SF,11.9,0.49,-3.9,0.049,1
12645,Jerrod Mustaf,PHO,1993,32,10.5,0.43799999999999994,0.0,2.6,0.3,0.4,0.3,4.6,PF,12.7,0.479,-3.7,0.065,1
12664,John Paxson,CHI,1993,59,17.5,0.451,0.46299999999999997,0.8,2.3,0.6,0.0,4.2,PG,9.3,0.509,-2.8,0.087,1
12665,Kenny Payne,PHI,1993,13,11.8,0.42200000000000004,0.222,1.8,1.4,0.4,0.2,6.5,SF,14.2,0.45799999999999996,-1.2,0.013999999999999999,0
12668,Will Perdue,CHI,1993,72,13.9,0.557,0.0,4.0,1.0,0.3,0.7,4.7,C,14.8,0.578,-1.3,0.12,1
12677,Gary Plummer,DEN,1993,60,12.3,0.465,0.0,2.9,0.7,0.2,0.2,4.7,PF,8.6,0.521,-5.9,0.024,0
12678,Olden Polynice,DET,1993,67,19.4,0.49,0.0,6.2,0.4,0.5,0.3,7.3,C,14.6,0.494,-2.3,0.095,0
12680,Paul Pressey,GSW,1993,18,14.9,0.439,0.0,1.7,1.7,0.6,0.3,4.4,SG,8.4,0.507,-2.9,0.018000000000000002,0
12681,Brent Price,WSB,1993,68,12.6,0.358,0.16699999999999998,1.5,2.3,0.8,0.0,3.9,PG,9.3,0.424,-4.8,-0.035,0
12684,Kurt Rambis,TOT,1993,72,11.4,0.519,0.0,3.2,0.7,0.6,0.3,2.5,PF,11.2,0.562,-0.6,0.098,0
12686,Blair Rasmussen,ATL,1993,22,12.9,0.375,0.33299999999999996,2.5,0.2,0.2,0.5,3.2,C,4.8,0.414,-8.5,-0.002,1
12692,Fred Roberts,MIL,1993,79,18.8,0.528,0.414,3.0,1.5,0.7,0.3,7.6,C,15.5,0.596,0.7,0.127,0
12698,Rumeal Robinson,NJN,1993,80,19.8,0.423,0.35700000000000004,2.0,4.0,1.2,0.2,8.4,PG,13.7,0.46399999999999997,-0.9,0.059000000000000004,1
12708,Danny Schayes,MIL,1993,70,16.1,0.39899999999999997,0.0,3.6,1.1,0.5,0.5,4.6,C,10.6,0.498,-3.1,0.057999999999999996,0
12714,Malik Sealy,IND,1993,58,11.6,0.426,0.226,1.9,0.8,0.6,0.1,5.7,SF,12.7,0.469,-2.8,0.013999999999999999,1
12717,Charles Shackleford,PHI,1993,48,11.8,0.488,0.0,4.3,0.5,0.3,0.5,4.0,C,13.1,0.515,-3.3,0.073,0
12722,Chris Smith,MIN,1993,80,15.8,0.433,0.14300000000000002,1.2,2.5,0.6,0.2,4.3,SG,11.1,0.508,-2.1,0.042,0
12726,Larry Smith,SAS,1993,66,12.6,0.43700000000000006,0.0,4.1,0.4,0.3,0.2,1.3,PF,7.1,0.44,-3.7,0.069,1
12729,Tony Smith,LAL,1993,55,13.7,0.484,0.182,1.6,1.1,0.9,0.1,6.0,SG,15.2,0.53,0.6,0.098,1
12733,Felton Spencer,MIN,1993,71,18.3,0.465,0.0,4.6,0.2,0.3,0.9,4.1,C,8.2,0.52,-5.9,0.039,0
12742,Derek Strong,MIL,1993,23,14.7,0.457,0.5,5.0,0.6,0.5,0.0,6.8,PF,20.0,0.603,1.5,0.20800000000000002,0
12746,LaSalle Thompson,IND,1993,63,11.6,0.488,0.0,2.8,0.5,0.5,0.4,3.8,C,10.7,0.515,-2.8,0.061,1
12751,Trent Tucker,CHI,1993,69,13.2,0.485,0.397,1.0,1.2,0.3,0.1,5.2,SG,14.1,0.584,0.7,0.15,1
12752,Jeff Turner,ORL,1993,75,19.7,0.529,0.588,3.4,1.4,0.3,0.1,7.0,PF,11.4,0.564,-1.6,0.1,0
12753,Kiki Vandeweghe,LAC,1993,41,12.0,0.45299999999999996,0.324,1.2,0.6,0.3,0.2,6.2,SF,13.8,0.547,-0.9,0.107,1
12756,Darrell Walker,TOT,1993,37,13.8,0.354,0.0,1.6,1.4,0.9,0.1,2.2,PG-SG,6.4,0.37200000000000005,-3.1,0.019,0
12763,Mark West,PHO,1993,82,19.0,0.614,0.0,5.6,0.4,0.2,1.3,5.3,C,11.4,0.609,-2.3,0.10400000000000001,1
12765,Morlon Wiley,TOT,1993,58,17.2,0.37799999999999995,0.35100000000000003,1.6,3.1,1.1,0.1,4.5,PG,9.9,0.495,-2.1,0.023,0
12771,Herb Williams,NYK,1993,55,10.4,0.41100000000000003,0.0,2.7,0.3,0.4,0.5,2.9,C,10.1,0.429,-1.3,0.095,1
12773,Jayson Williams,NJN,1993,12,11.6,0.457,0.0,3.4,0.0,0.3,0.3,4.1,PF,10.6,0.45399999999999996,-5.4,0.052000000000000005,1
12775,Kenny Williams,IND,1993,57,14.8,0.532,0.0,4.0,0.7,0.4,0.8,6.1,SF,17.7,0.5579999999999999,1.0,0.151,1
12779,Scott Williams,CHI,1993,71,19.3,0.466,0.0,6.4,1.0,0.8,0.9,5.9,PF,14.6,0.513,-1.6,0.136,1
12790,Danny Young,DET,1993,65,12.9,0.413,0.324,0.7,1.8,0.5,0.1,2.9,PG,10.4,0.519,-0.5,0.081,0
12791,Alaa Abdelnaby,POR,1992,71,13.2,0.493,0.0,3.7,0.4,0.4,0.2,6.1,PF,13.5,0.5329999999999999,-2.6,0.11,1
12792,Mahmoud Abdul-Rauf,DEN,1992,81,19.0,0.42100000000000004,0.33,1.4,2.4,0.5,0.0,10.3,PG,12.6,0.469,-3.1,0.018000000000000002,0
12793,Mark Acres,ORL,1992,68,13.6,0.517,0.33299999999999996,3.7,0.3,0.4,0.2,3.1,C,10.1,0.5760000000000001,-2.9,0.09699999999999999,0
12795,Rafael Addison,NJN,1992,76,15.5,0.433,0.28600000000000003,2.2,0.9,0.4,0.4,5.8,SF,10.9,0.47700000000000004,-2.7,0.063,1
12797,Danny Ainge,POR,1992,81,19.7,0.442,0.33899999999999997,1.8,2.5,0.9,0.2,9.7,SG,15.4,0.534,1.9,0.155,1
12798,Victor Alexander,GSW,1992,80,16.9,0.529,0.0,4.2,0.4,0.6,0.8,7.4,C,13.9,0.561,-2.0,0.09,1
12800,Kenny Anderson,NJN,1992,64,17.0,0.39,0.231,2.0,3.2,1.0,0.1,7.0,PG,12.8,0.43,-1.8,0.022000000000000002,1
12805,Greg Anthony,NYK,1992,82,18.4,0.37,0.145,1.7,3.8,0.7,0.1,5.5,PG,10.6,0.44299999999999995,-1.9,0.07,1
12807,Vincent Askew,GSW,1992,80,18.7,0.509,0.1,2.9,2.4,0.6,0.3,6.2,SG,12.7,0.5539999999999999,0.6,0.092,1
12808,Keith Askins,MIA,1992,59,14.3,0.41,0.342,2.4,0.6,0.7,0.3,3.7,SF,8.7,0.495,-2.3,0.04,1
12816,Dana Barros,SEA,1992,75,17.7,0.483,0.446,1.1,1.7,0.7,0.1,8.3,PG,15.0,0.586,1.8,0.132,1
12819,William Bedford,DET,1992,32,11.3,0.413,0.0,2.0,0.4,0.2,0.6,3.6,C,8.4,0.436,-4.8,0.043,1
12821,Winston Bennett,TOT,1992,54,15.4,0.379,0.0,3.0,0.7,0.4,0.2,3.6,SF,6.3,0.418,-6.5,0.02,0
12822,David Benoit,UTA,1992,77,15.1,0.467,0.214,3.8,0.4,0.2,0.6,5.6,SF,12.1,0.518,-2.9,0.085,1
12828,Manute Bol,PHI,1992,71,17.8,0.38299999999999995,0.0,3.1,0.3,0.2,2.9,1.5,C,7.7,0.39399999999999996,-1.3,0.027999999999999997,0
12832,Terrell Brandon,CLE,1992,82,19.6,0.419,0.043,2.0,3.9,1.0,0.3,7.4,PG,12.8,0.461,-2.2,0.027999999999999997,1
12833,Randy Breuer,MIN,1992,67,17.6,0.46799999999999997,0.0,4.2,1.3,0.4,1.5,5.4,C,14.3,0.48,0.2,0.07,0
12836,Scott Brooks,MIN,1992,82,13.2,0.447,0.35600000000000004,1.2,2.5,0.8,0.1,5.1,PG,16.0,0.519,1.2,0.095,0
12837,Chucky Brown,TOT,1992,42,10.3,0.469,0.0,2.0,0.6,0.3,0.2,3.6,SF,10.8,0.501,-3.5,0.036000000000000004,0
12842,Tony Brown,TOT,1992,57,11.5,0.41,0.302,1.5,0.8,0.5,0.1,4.8,SF,11.4,0.48700000000000004,-2.3,0.069,0
12843,Mark Bryant,POR,1992,56,14.3,0.48,0.0,3.6,0.7,0.5,0.1,4.1,PF,11.3,0.512,-1.4,0.125,1
12844,Jud Buechler,TOT,1992,28,10.4,0.408,0.0,1.9,0.8,0.7,0.3,2.5,SF,10.1,0.436,0.0,0.061,0
12845,Matt Bullard,HOU,1992,80,16.0,0.45899999999999996,0.386,2.8,0.9,0.3,0.3,6.4,PF,12.6,0.546,-0.6,0.08900000000000001,0
12847,Steve Burtt,PHO,1992,31,11.5,0.46299999999999997,0.16699999999999998,1.1,1.9,0.5,0.1,6.0,SG,13.4,0.509,-2.4,0.067,1
12856,Cedric Ceballos,PHO,1992,64,11.3,0.48200000000000004,0.16699999999999998,2.4,0.8,0.3,0.2,7.2,SF,16.9,0.537,-1.4,0.085,1
12859,Maurice Cheeks*,ATL,1992,56,19.4,0.462,0.5,1.7,3.3,1.5,0.0,4.6,PG,12.6,0.483,0.5,0.094,0
12860,Pete Chilcutt,SAC,1992,69,11.8,0.452,1.0,2.7,0.6,0.5,0.2,3.6,PF,11.2,0.478,-2.8,0.042,0
12864,Lester Conner,MIL,1992,81,17.5,0.431,0.0,2.3,3.6,1.2,0.1,3.5,PG,13.3,0.496,1.3,0.091,0
12870,Chris Corchiani,ORL,1992,51,14.5,0.39899999999999997,0.27,1.5,2.8,0.9,0.0,5.0,PG,12.1,0.534,-1.8,0.055999999999999994,0
12876,Brad Davis,DAL,1992,33,13.0,0.442,0.278,1.0,2.0,0.3,0.1,2.8,PG,7.2,0.49700000000000005,-5.9,0.012,0
12879,Walter Davis,DEN,1992,46,16.1,0.45899999999999996,0.313,1.5,1.5,0.6,0.0,9.9,SF,16.6,0.514,0.1,0.095,0
12881,Bison Dele,ORL,1992,48,18.9,0.528,0.0,5.7,0.7,0.9,1.1,9.1,PF,17.1,0.565,-0.9,0.09699999999999999,0
12883,James Donaldson,TOT,1992,58,18.5,0.457,0.0,5.0,0.6,0.1,0.8,4.9,C,11.1,0.504,-3.4,0.061,0
12884,Sherman Douglas,TOT,1992,42,17.9,0.462,0.1,1.5,4.1,0.6,0.2,7.3,PG,13.8,0.513,-1.3,0.067,0
12906,Danny Ferry,CLE,1992,68,13.8,0.409,0.354,3.1,1.1,0.3,0.2,5.1,PF,11.2,0.48,-3.9,0.067,1
12909,Greg Foster,WSB,1992,49,11.2,0.461,0.0,3.0,0.7,0.1,0.2,4.3,PF,11.2,0.496,-4.9,0.043,0
12910,Rick Fox,BOS,1992,81,19.0,0.45899999999999996,0.32899999999999996,2.7,1.6,1.0,0.4,8.0,SF,12.2,0.531,-1.6,0.073,1
12912,Anthony Frederick,CHH,1992,66,12.9,0.435,0.235,2.2,1.1,0.6,0.4,5.9,SF,13.0,0.474,-2.3,0.027999999999999997,0
12915,Tom Garrick,TOT,1992,40,13.7,0.413,0.25,1.4,2.5,0.9,0.1,3.4,SG,9.8,0.444,-1.8,0.022000000000000002,0
12916,Chris Gatling,GSW,1992,54,11.3,0.568,0.0,3.4,0.3,0.6,0.7,5.7,PF,18.2,0.602,0.5,0.156,1
12918,Tate George,NJN,1992,70,14.8,0.42700000000000005,0.16699999999999998,1.5,2.3,0.6,0.0,6.0,SG,11.8,0.483,-3.0,0.05,1
12922,Mike Gminski,CHH,1992,35,14.3,0.452,0.33299999999999996,3.4,0.9,0.3,0.5,5.8,C,13.0,0.478,-2.0,0.051,0
12927,Greg Grant,TOT,1992,68,13.1,0.44,0.389,1.0,3.2,0.7,0.0,3.3,PG,13.0,0.478,-0.6,0.077,0
12932,Rickey Green,BOS,1992,26,14.1,0.447,0.25,0.9,2.6,0.7,0.0,4.1,PG,11.4,0.478,-2.1,0.068,1
12934,Sidney Green,SAS,1992,80,14.1,0.42700000000000005,0.0,4.3,0.5,0.4,0.1,4.6,PF,10.5,0.479,-3.9,0.079,1
12937,Bob Hansen,TOT,1992,68,11.9,0.444,0.259,1.1,1.0,0.4,0.0,2.5,SG,5.7,0.461,-4.2,0.053,0
12941,Scott Hastings,DEN,1992,40,10.5,0.34,0.0,2.5,0.7,0.3,0.4,1.5,C,7.1,0.465,-3.9,0.04,0
12945,Carl Herrera,HOU,1992,43,13.2,0.516,0.0,2.3,0.6,0.4,0.6,4.4,PF,10.9,0.529,-3.0,0.045,0
12947,Sean Higgins,TOT,1992,38,16.2,0.45799999999999996,0.24,2.7,1.1,0.4,0.2,7.7,PF-SF,12.3,0.49700000000000005,-2.8,0.03,0
12952,Dennis Hopson,TOT,1992,71,18.5,0.465,0.255,2.9,1.4,0.9,0.5,10.5,SG,17.1,0.527,0.4,0.077,0
12954,Brian Howard,DAL,1992,27,11.8,0.519,0.5,1.9,0.5,0.4,0.3,4.9,SF,13.0,0.557,-1.8,0.09,0
12961,Henry James,CLE,1992,65,13.3,0.40700000000000003,0.322,1.7,0.4,0.2,0.2,6.4,SF,10.0,0.479,-6.5,0.015,1
12963,Avery Johnson,TOT,1992,69,17.9,0.479,0.267,1.2,3.9,0.9,0.1,5.6,PG,11.9,0.515,-1.8,0.051,0
12969,Charles Jones,WSB,1992,75,18.2,0.36700000000000005,0.0,4.2,0.8,0.6,1.2,1.1,C,6.8,0.4,-2.6,0.063,0
12972,Steve Kerr,CLE,1992,48,17.6,0.511,0.43200000000000005,1.6,2.3,0.6,0.2,6.6,PG,15.3,0.612,1.7,0.138,1
