,name,team,year,games_played,mpg,fg%,3pfg%,rebounds,assists,steals,blocks,points_per_game,position,player_efficiency,true_shooting,plus_minus,win_shares_percentage,in_playoff
11756,Robert Horry,HOU,1995,64,32.4,0.447,0.379,5.1,3.4,1.5,1.2,10.2,PF,13.5,0.556,2.1,0.09699999999999999,1
11760,Juwan Howard,WSB,1995,65,36.1,0.489,0.0,8.4,2.5,0.8,0.2,17.0,PF,15.0,0.521,-2.2,0.057,0
11765,Jim Jackson,DAL,1995,51,38.9,0.47200000000000003,0.318,5.1,3.7,0.5,0.2,25.7,SG,18.9,0.5489999999999999,2.1,0.11800000000000001,0
11768,Avery Johnson,SAS,1995,82,36.7,0.519,0.136,2.5,8.2,1.4,0.2,13.4,PG,15.7,0.5539999999999999,1.2,0.128,1
11771,Larry Johnson,CHH,1995,81,39.9,0.48,0.386,7.2,4.6,1.0,0.3,18.8,PF,17.1,0.555,2.0,0.126,1
11774,Eddie Jones,LAL,1995,64,31.0,0.46,0.37,3.9,2.0,2.0,0.6,14.0,SG,16.3,0.5479999999999999,2.3,0.122,1
11778,Shawn Kemp,SEA,1995,82,32.7,0.547,0.28600000000000003,10.9,1.8,1.2,1.5,18.7,PF,21.7,0.61,1.7,0.19,1
11782,Jason Kidd*,DAL,1995,79,33.8,0.385,0.272,5.4,7.7,1.9,0.3,11.7,PG,15.1,0.47100000000000003,1.2,0.066,0
11790,Toni Kukoč,CHI,1995,81,31.9,0.504,0.313,5.4,4.6,1.3,0.2,15.7,SF,19.8,0.575,4.3,0.185,1
11791,Christian Laettner,MIN,1995,81,34.2,0.489,0.325,7.6,2.9,1.2,1.1,16.3,C,17.7,0.58,1.1,0.10800000000000001,0
11801,Grant Long,TOT,1995,81,32.6,0.478,0.355,7.5,1.6,1.3,0.4,11.6,PF,14.4,0.547,-0.6,0.11900000000000001,0
11809,Dan Majerle,PHO,1995,82,37.7,0.425,0.363,4.6,4.1,1.2,0.5,15.6,SF,15.1,0.555,1.9,0.12,1
11811,Karl Malone*,UTA,1995,82,38.1,0.536,0.268,10.6,3.5,1.6,1.0,26.7,PF,25.1,0.59,5.6,0.212,1
11813,Danny Manning,PHO,1995,46,32.8,0.547,0.28600000000000003,6.0,3.3,0.9,1.2,17.9,PF,18.1,0.578,0.8,0.109,1
11818,Jamal Mashburn,DAL,1995,80,37.3,0.436,0.32799999999999996,4.1,3.7,1.0,0.1,24.1,SF,17.3,0.526,0.7,0.102,0
11819,Anthony Mason,NYK,1995,77,32.4,0.5660000000000001,0.0,8.4,3.1,0.9,0.3,9.9,PF,14.9,0.599,1.9,0.166,1
11821,Vernon Maxwell,HOU,1995,64,31.8,0.39399999999999996,0.324,2.6,4.3,1.2,0.2,13.3,SG,11.9,0.508,-1.7,0.044000000000000004,1
11826,Derrick McKey,IND,1995,81,34.6,0.493,0.36,4.9,3.4,1.5,0.6,13.3,SF,15.0,0.5579999999999999,2.2,0.127,1
11832,Reggie Miller*,IND,1995,81,32.9,0.462,0.415,2.6,3.0,1.2,0.2,19.6,SG,20.1,0.62,5.2,0.204,1
11833,Chris Mills,CLE,1995,80,35.2,0.42,0.392,4.6,1.9,0.7,0.4,12.3,SF,11.6,0.52,-1.1,0.091,1
11834,Terry Mills,DET,1995,72,34.9,0.447,0.382,7.8,2.2,0.9,0.5,15.5,PF,14.7,0.5429999999999999,-1.2,0.071,0
11840,Chris Morris,NJN,1995,71,30.0,0.41,0.33399999999999996,5.7,2.1,1.2,0.7,13.4,SF,15.5,0.504,1.4,0.09,0
11842,Alonzo Mourning*,CHH,1995,77,38.2,0.519,0.324,9.9,1.4,0.6,2.9,21.3,C,20.1,0.593,1.1,0.153,1
11843,Chris Mullin*,GSW,1995,25,35.6,0.489,0.452,4.6,5.0,1.5,0.8,19.0,SF,17.7,0.602,2.1,0.09300000000000001,0
11846,Lamond Murray,LAC,1995,81,31.6,0.402,0.298,4.4,1.6,0.9,0.7,14.1,SF,11.6,0.47200000000000003,-3.4,-0.006,0
11848,Dikembe Mutombo*,DEN,1995,82,37.8,0.556,0.0,12.5,1.4,0.5,3.9,11.5,C,17.0,0.595,1.9,0.135,1
11854,Shaquille O'Neal*,ORL,1995,79,37.0,0.583,0.0,11.4,2.7,0.9,2.4,29.3,C,28.6,0.588,5.8,0.23,1
11855,Charles Oakley,NYK,1995,50,31.3,0.489,0.25,8.9,2.5,1.2,0.1,10.1,PF,14.3,0.551,0.7,0.138,1
11856,Hakeem Olajuwon*,HOU,1995,72,39.6,0.517,0.188,10.8,3.5,1.8,3.4,27.8,C,26.0,0.563,5.4,0.18100000000000002,1
11860,Billy Owens,MIA,1995,70,32.8,0.491,0.091,7.2,3.5,1.1,0.4,14.3,SG,15.6,0.523,0.2,0.067,0
11863,Gary Payton*,SEA,1995,82,36.8,0.509,0.302,3.4,7.1,2.5,0.2,20.6,PG,21.3,0.564,4.9,0.187,1
11873,Bobby Phills,CLE,1995,80,31.3,0.414,0.345,3.3,2.3,1.4,0.3,11.0,SG,12.2,0.47700000000000004,-1.0,0.078,1
11877,Scottie Pippen*,CHI,1995,79,38.2,0.48,0.345,8.1,5.2,2.9,1.1,21.4,SF,22.6,0.5589999999999999,7.5,0.188,1
11878,Olden Polynice,SAC,1995,81,31.3,0.544,1.0,9.0,0.8,0.6,0.6,10.8,C,14.7,0.565,-0.7,0.126,0
11882,Dino Radja*,BOS,1995,66,32.5,0.49,0.0,8.7,1.7,0.9,1.3,17.2,PF,17.9,0.537,0.0,0.102,1
11888,Glen Rice,MIA,1995,82,36.8,0.475,0.41,4.6,2.3,1.4,0.2,22.3,SF,19.7,0.586,3.3,0.159,0
11889,Pooh Richardson,LAC,1995,80,35.8,0.39399999999999996,0.35700000000000004,3.3,7.9,1.6,0.2,10.9,PG,12.6,0.45899999999999996,-1.6,0.036000000000000004,0
11890,Mitch Richmond*,SAC,1995,82,38.7,0.446,0.368,4.4,3.8,1.1,0.4,22.8,SG,17.2,0.551,2.1,0.12,0
11891,Isaiah Rider,MIN,1995,75,35.3,0.447,0.35100000000000003,3.3,3.3,0.9,0.3,20.4,SG,15.6,0.5479999999999999,-0.5,0.034,0
11895,Clifford Robinson,POR,1995,75,36.3,0.452,0.371,5.6,2.6,1.1,1.1,21.3,SF,18.3,0.5379999999999999,3.5,0.153,1
11896,David Robinson*,SAS,1995,81,38.0,0.53,0.3,10.8,2.9,1.7,3.2,27.6,C,29.1,0.602,9.2,0.273,1
11897,Glenn Robinson,MIL,1995,80,37.0,0.451,0.321,6.4,2.5,1.4,0.3,21.9,SF,16.6,0.5379999999999999,-0.9,0.053,0
11899,Dennis Rodman*,SAS,1995,49,32.0,0.5710000000000001,0.0,16.8,2.0,0.6,0.5,7.1,PF,16.6,0.604,1.8,0.17800000000000002,1
11903,Sean Rooks,MIN,1995,80,30.1,0.47,0.0,6.1,1.2,0.4,0.9,10.9,C,12.6,0.555,-3.0,0.06,0
11913,Detlef Schrempf,SEA,1995,82,35.2,0.523,0.514,6.2,3.8,1.1,0.4,19.2,SF,20.3,0.6409999999999999,4.4,0.215,1
11922,Scott Skiles,WSB,1995,62,33.5,0.455,0.42100000000000004,2.6,7.3,1.1,0.1,13.0,PG,15.7,0.599,0.6,0.10300000000000001,0
11930,Steve Smith,TOT,1995,80,33.3,0.426,0.32899999999999996,3.5,3.4,0.8,0.4,16.3,SG,16.1,0.5589999999999999,1.1,0.14,0
11932,Rik Smits,IND,1995,78,30.5,0.526,0.0,7.7,1.4,0.5,1.0,17.9,C,19.5,0.5710000000000001,0.3,0.146,1
11935,Latrell Sprewell,GSW,1995,69,40.2,0.418,0.276,3.7,4.0,1.6,0.7,20.6,SG,14.1,0.519,-1.2,0.034,0
11936,John Starks,NYK,1995,80,34.1,0.395,0.355,2.7,5.1,1.2,0.1,15.3,SG,13.8,0.526,1.2,0.109,1
11939,John Stockton*,UTA,1995,82,35.0,0.542,0.449,3.1,12.3,2.4,0.3,14.7,PG,23.3,0.6509999999999999,9.0,0.233,1
11941,Rod Strickland,POR,1995,64,35.4,0.466,0.374,5.0,8.8,1.9,0.1,18.9,PG,21.6,0.544,5.3,0.179,1
11958,Nick Van Exel,LAL,1995,80,36.8,0.42,0.358,2.8,8.3,1.2,0.1,16.9,PG,16.3,0.544,0.5,0.10400000000000001,1
11959,Loy Vaught,LAC,1995,80,37.1,0.514,0.212,9.7,1.7,1.3,0.4,17.5,PF,17.1,0.541,-0.7,0.08900000000000001,0
11965,Clarence Weatherspoon,PHI,1995,76,39.4,0.439,0.19,6.9,2.8,1.5,0.9,18.1,SF,15.2,0.489,-0.6,0.057,0
11966,Spud Webb,SAC,1995,76,32.3,0.43799999999999994,0.331,2.3,6.2,1.0,0.1,11.6,PG,13.7,0.552,-0.3,0.099,0
11967,Chris Webber,WSB,1995,54,38.3,0.495,0.276,9.6,4.7,1.5,1.6,20.1,PF,20.1,0.521,3.5,0.09300000000000001,0
11970,Doug West,MIN,1995,71,32.8,0.461,0.18,3.2,2.6,0.9,0.3,12.9,SG,11.6,0.528,-3.4,0.038,0
11975,Dominique Wilkins*,BOS,1995,77,31.5,0.424,0.38799999999999996,5.2,2.2,0.8,0.2,17.8,SF,16.3,0.519,0.1,0.076,1
11979,Hot Rod Williams,CLE,1995,74,35.7,0.452,0.2,6.9,2.6,1.1,1.4,12.6,PF,14.6,0.496,0.8,0.096,1
11987,Walt Williams,SAC,1995,77,35.6,0.446,0.348,4.5,4.1,1.6,0.8,16.4,SF,15.0,0.544,1.8,0.08900000000000001,0
11988,Kevin Willis,TOT,1995,67,35.7,0.466,0.2,10.9,1.3,0.9,0.5,17.2,PF,16.1,0.504,-2.6,0.073,0
11999,Mahmoud Abdul-Rauf,DEN,1994,80,32.7,0.46,0.316,2.1,4.5,1.0,0.1,18.0,PG,16.7,0.521,0.8,0.125,1
12000,Michael Adams,WSB,1994,70,33.4,0.408,0.28800000000000003,2.6,6.9,1.4,0.1,12.1,PG,14.2,0.52,-1.0,0.063,0
12007,Kenny Anderson,NJN,1994,82,38.2,0.41700000000000004,0.303,3.9,9.6,1.9,0.2,18.8,PG,18.2,0.491,2.4,0.114,1
12008,Nick Anderson,ORL,1994,81,34.7,0.478,0.322,5.9,3.6,1.7,0.4,15.8,SG,16.9,0.5489999999999999,2.5,0.129,1
12010,Willie Anderson,SAS,1994,80,31.1,0.47100000000000003,0.324,3.0,4.3,0.9,0.6,11.9,SG,14.2,0.523,0.3,0.107,1
12012,B.J. Armstrong,CHI,1994,82,33.8,0.47600000000000003,0.444,2.1,3.9,1.0,0.1,14.8,PG,14.5,0.547,-0.1,0.13,1
12015,Stacey Augmon,ATL,1994,82,31.8,0.51,0.14300000000000002,4.8,2.3,1.8,0.5,14.8,SG,17.9,0.5760000000000001,2.7,0.179,1
12020,Vin Baker,MIL,1994,82,31.2,0.501,0.2,7.6,2.0,0.7,1.4,13.5,C,16.1,0.526,-1.2,0.08199999999999999,0
12021,Charles Barkley*,PHO,1994,65,35.4,0.495,0.27,11.2,4.6,1.6,0.6,21.6,PF,22.8,0.563,5.2,0.185,1
12022,Dana Barros,PHI,1994,81,31.1,0.469,0.381,2.4,5.2,1.3,0.1,13.3,PG,16.0,0.5710000000000001,0.6,0.08900000000000001,0
12029,Mookie Blaylock,ATL,1994,81,36.0,0.41100000000000003,0.33399999999999996,5.2,9.7,2.6,0.5,13.8,PG,19.6,0.48700000000000004,5.7,0.168,1
12031,Muggsy Bogues,CHH,1994,77,35.7,0.47100000000000003,0.16699999999999998,4.1,10.1,1.7,0.0,10.8,PG,16.2,0.51,1.0,0.11199999999999999,0
12044,Dee Brown,BOS,1994,77,37.2,0.48,0.313,3.9,4.5,2.0,0.6,15.5,SG,16.0,0.5329999999999999,1.5,0.10800000000000001,0
12062,Cedric Ceballos,PHO,1994,53,30.2,0.535,0.0,6.5,1.7,1.1,0.4,19.1,SF,20.9,0.5660000000000001,2.3,0.166,1
12064,Rex Chapman,WSB,1994,60,33.8,0.498,0.38799999999999996,2.4,3.1,1.0,0.1,18.2,SG,16.9,0.5720000000000001,0.3,0.092,0
12069,Derrick Coleman,NJN,1994,77,36.1,0.447,0.314,11.3,3.4,0.9,1.8,20.2,PF,21.4,0.534,4.3,0.171,1
12084,Brad Daugherty,CLE,1994,50,36.8,0.488,0.0,10.2,3.0,0.8,0.7,17.0,C,18.4,0.5660000000000001,1.9,0.168,1
12087,Dale Davis,IND,1994,66,34.7,0.529,0.0,10.9,1.5,0.7,1.6,11.7,PF,15.9,0.542,1.2,0.147,1
12096,Vlade Divac*,LAL,1994,79,34.0,0.506,0.191,10.8,3.9,1.2,1.4,14.2,C,18.8,0.546,2.3,0.132,0
12097,Sherman Douglas,BOS,1994,78,35.8,0.462,0.23199999999999998,2.5,8.8,1.1,0.1,13.3,PG,14.3,0.5,-1.4,0.046,0
12099,Clyde Drexler*,POR,1994,68,34.3,0.428,0.324,6.5,4.9,1.4,0.5,19.2,SG,18.4,0.514,3.0,0.14,1
12102,Joe Dumars*,DET,1994,69,37.6,0.452,0.38799999999999996,2.2,3.8,0.9,0.1,20.4,SG,16.2,0.5579999999999999,0.3,0.08199999999999999,0
12108,Kevin Edwards,NJN,1994,82,33.3,0.45799999999999996,0.354,3.4,2.8,1.5,0.4,14.0,SG,13.8,0.509,0.0,0.08900000000000001,1
12111,Sean Elliott,DET,1994,73,33.0,0.455,0.299,3.6,2.7,0.7,0.4,12.1,SF,11.3,0.51,-2.4,0.027999999999999997,0
12112,Dale Ellis,SAS,1994,77,33.6,0.494,0.395,3.3,1.0,0.9,0.1,15.2,SF,14.7,0.5770000000000001,0.7,0.14,1
12114,LaPhonso Ellis,DEN,1994,79,34.2,0.502,0.304,8.6,2.1,0.8,1.0,15.4,PF,15.9,0.542,0.6,0.135,1
12118,Patrick Ewing*,NYK,1994,79,37.6,0.496,0.28600000000000003,11.2,2.3,1.1,2.7,24.5,C,22.9,0.551,5.2,0.21100000000000002,1
12135,Kendall Gill,SEA,1994,79,30.8,0.44299999999999995,0.317,3.4,3.5,1.9,0.4,14.1,SG,15.6,0.51,1.3,0.132,1
12143,Horace Grant,CHI,1994,70,36.7,0.524,0.0,11.0,3.4,1.1,1.2,15.1,PF,19.8,0.54,4.0,0.188,1
12146,A.C. Green,PHO,1994,82,34.5,0.502,0.22899999999999998,9.2,1.7,0.9,0.5,14.7,PF,17.0,0.555,0.6,0.157,1
12149,Tom Gugliotta,WSB,1994,78,35.8,0.466,0.27,9.3,3.5,2.2,0.7,17.1,PF,17.9,0.514,1.4,0.066,0
12155,Anfernee Hardaway,ORL,1994,82,36.8,0.466,0.267,5.4,6.6,2.3,0.6,16.0,PG,17.4,0.531,2.9,0.11199999999999999,1
12157,Ron Harper,LAC,1994,75,38.1,0.426,0.301,6.1,4.6,1.9,0.7,20.1,SG,15.7,0.496,0.1,0.049,0
12162,Hersey Hawkins,CHH,1994,82,32.3,0.46,0.332,4.6,2.6,1.6,0.3,14.4,SG,15.6,0.579,1.0,0.11800000000000001,0
12170,Jeff Hornacek,TOT,1994,80,35.3,0.47,0.337,3.5,5.2,1.6,0.2,15.9,SG,16.7,0.562,1.5,0.11699999999999999,0
12179,Jim Jackson,DAL,1994,82,37.4,0.445,0.28300000000000003,4.7,4.6,1.1,0.3,19.2,SG,14.4,0.49700000000000005,-1.7,0.009000000000000001,0
12180,Mark Jackson,LAC,1994,79,34.3,0.452,0.28300000000000003,4.4,8.6,1.5,0.1,10.9,PG,14.8,0.524,-0.1,0.07200000000000001,0
12191,Kevin Johnson,PHO,1994,67,36.6,0.48700000000000004,0.222,2.5,9.5,1.9,0.1,20.0,PG,20.6,0.5660000000000001,3.4,0.17,1
12192,Larry Johnson,CHH,1994,51,34.5,0.515,0.23800000000000002,8.8,3.6,0.6,0.3,16.4,PF,16.8,0.55,0.3,0.106,0
12198,Shawn Kemp,SEA,1994,79,32.9,0.5379999999999999,0.25,10.8,2.6,1.8,2.1,18.1,PF,22.9,0.593,4.4,0.21600000000000003,1
12213,Christian Laettner,MIN,1994,70,34.7,0.44799999999999995,0.24,8.6,4.4,1.2,1.2,16.8,PF,16.8,0.536,1.2,0.081,0
12223,Grant Long,MIA,1994,69,31.9,0.446,0.16699999999999998,7.2,2.5,1.3,0.4,11.4,PF,13.9,0.507,0.1,0.111,1
12227,Don MacLean,WSB,1994,75,33.2,0.502,0.14300000000000002,6.2,2.1,0.6,0.3,18.2,SF,17.8,0.5660000000000001,-0.6,0.10800000000000001,0
12231,Dan Majerle,PHO,1994,80,40.1,0.418,0.382,4.4,3.4,1.6,0.5,16.5,SG,13.7,0.531,0.9,0.109,1
12232,Jeff Malone,TOT,1994,77,33.2,0.486,0.583,2.6,1.6,0.5,0.1,16.4,SG,13.5,0.53,-2.9,0.079,0
12233,Karl Malone*,UTA,1994,82,40.6,0.49700000000000005,0.25,11.5,4.0,1.5,1.5,25.2,PF,22.9,0.55,5.7,0.193,1
12235,Danny Manning,TOT,1994,68,37.1,0.488,0.17600000000000002,6.8,3.8,1.5,1.2,20.6,PF,16.4,0.519,0.5,0.066,0
12238,Jamal Mashburn,DAL,1994,79,36.7,0.406,0.284,4.5,3.4,1.1,0.2,19.2,SF,13.2,0.48,-2.4,0.013999999999999999,0
12241,Vernon Maxwell,HOU,1994,75,34.3,0.389,0.298,3.1,5.1,1.7,0.3,13.6,SG,12.5,0.483,-0.2,0.066,1
12244,Derrick McKey,IND,1994,76,34.4,0.5,0.29,5.3,4.3,1.5,0.6,12.0,SF,13.3,0.5539999999999999,0.9,0.092,1
12248,Reggie Miller*,IND,1994,79,33.4,0.503,0.42100000000000004,2.7,3.1,1.5,0.3,19.9,SG,20.2,0.636,4.7,0.212,1
12250,Terry Mills,DET,1994,80,34.7,0.511,0.32899999999999996,8.4,2.2,0.8,0.8,17.3,PF,17.7,0.552,0.5,0.11,0
12256,Alonzo Mourning*,CHH,1994,60,33.6,0.505,0.0,10.2,1.4,0.5,3.1,21.5,C,21.7,0.588,1.5,0.151,0
12257,Chris Mullin*,GSW,1994,62,37.5,0.47200000000000003,0.364,5.6,5.1,1.7,0.9,16.8,SF,15.8,0.539,1.1,0.09699999999999999,1
12258,Eric Murdock,MIL,1994,82,30.9,0.46799999999999997,0.41100000000000003,3.2,6.7,2.4,0.1,15.3,PG,20.3,0.5489999999999999,4.0,0.13699999999999998,0
12263,Dikembe Mutombo*,DEN,1994,82,34.8,0.569,0.0,11.8,1.5,0.7,4.1,12.0,C,17.9,0.59,3.2,0.158,1
12268,Ken Norman,MIL,1994,82,31.0,0.44799999999999995,0.33299999999999996,6.1,2.7,0.7,0.6,11.9,SF,12.6,0.49,-2.3,0.036000000000000004,0
12269,Shaquille O'Neal*,ORL,1994,81,39.8,0.599,0.0,13.2,2.4,0.9,2.9,29.3,C,28.5,0.605,6.8,0.252,1
12271,Charles Oakley,NYK,1994,82,35.8,0.478,0.0,11.8,2.7,1.3,0.2,11.8,PF,15.3,0.54,1.6,0.172,1
12272,Hakeem Olajuwon*,HOU,1994,80,41.0,0.528,0.42100000000000004,11.9,3.6,1.6,3.7,27.3,C,25.3,0.565,6.8,0.21,1
12276,Billy Owens,GSW,1994,79,34.7,0.507,0.2,8.1,4.1,1.1,0.8,15.0,PF,15.6,0.532,0.4,0.099,1
12281,Gary Payton*,SEA,1994,82,35.1,0.504,0.278,3.3,6.0,2.3,0.2,16.5,PG,17.8,0.526,3.1,0.155,1
12282,Anthony Peeler,LAL,1994,30,30.8,0.43,0.222,3.6,3.1,1.4,0.3,14.1,SG,13.4,0.48,-2.0,0.04,0
12293,Scottie Pippen*,CHI,1994,72,38.3,0.491,0.32,8.7,5.6,2.9,0.8,22.0,SF,23.2,0.544,7.7,0.19399999999999998,1
12294,Olden Polynice,TOT,1994,68,35.3,0.523,0.0,11.9,0.6,0.6,1.0,11.6,C,14.9,0.529,-1.2,0.102,0
12297,Mark Price,CLE,1994,76,31.4,0.478,0.397,3.0,7.8,1.4,0.1,17.3,PG,22.7,0.586,6.4,0.201,1
12302,Glen Rice,MIA,1994,81,37.0,0.467,0.382,5.4,2.3,1.4,0.4,21.1,SF,18.5,0.552,2.7,0.163,1
12304,Mitch Richmond*,SAC,1994,78,37.1,0.445,0.40700000000000003,3.7,4.0,1.3,0.2,23.4,SG,17.7,0.551,1.6,0.106,0
12305,Isaiah Rider,MIN,1994,79,30.6,0.46799999999999997,0.36,4.0,2.6,0.7,0.4,16.6,SG,14.2,0.5329999999999999,-1.7,0.034,0
12309,Clifford Robinson,POR,1994,82,34.8,0.457,0.245,6.7,1.9,1.4,1.4,20.1,C,17.4,0.513,1.1,0.126,1
12310,David Robinson*,SAS,1994,80,40.5,0.507,0.345,10.7,4.8,1.7,3.3,29.8,C,30.7,0.5770000000000001,11.9,0.29600000000000004,1
12314,Dennis Rodman*,SAS,1994,79,37.8,0.534,0.20800000000000002,17.3,2.3,0.7,0.4,4.7,PF,13.4,0.5489999999999999,1.0,0.14,1
12324,Detlef Schrempf,SEA,1994,81,33.7,0.493,0.324,5.6,3.4,0.9,0.1,15.0,SF,14.9,0.564,0.3,0.14800000000000002,1
12328,Rony Seikaly,MIA,1994,72,33.5,0.488,0.0,10.3,1.9,0.8,1.4,15.1,C,17.1,0.55,-0.2,0.133,1
12330,Lionel Simmons,SAC,1994,75,36.0,0.43799999999999994,0.353,7.5,4.1,1.4,0.7,15.1,SF,14.8,0.496,0.2,0.067,0
12338,Steve Smith,MIA,1994,78,35.6,0.456,0.34700000000000003,4.5,5.1,1.1,0.4,17.3,SG,17.2,0.552,2.6,0.141,1
12344,Latrell Sprewell,GSW,1994,82,43.1,0.433,0.361,4.9,4.7,2.2,0.9,21.0,SG,15.9,0.532,1.9,0.10800000000000001,1
12345,John Starks,NYK,1994,59,34.9,0.42,0.335,3.1,5.9,1.6,0.1,19.0,SG,16.0,0.516,2.7,0.135,1
12347,Bryant Stith,DEN,1994,82,34.8,0.45,0.222,4.3,2.4,1.4,0.2,12.5,SG,12.7,0.53,0.0,0.114,1
12348,John Stockton*,UTA,1994,82,36.2,0.528,0.322,3.1,12.6,2.4,0.3,15.1,PG,22.5,0.608,8.0,0.214,1
12349,Rod Strickland,POR,1994,82,35.2,0.483,0.2,4.5,9.0,1.8,0.3,17.2,PG,19.8,0.5429999999999999,3.6,0.155,1
12351,Isiah Thomas*,DET,1994,58,30.2,0.41700000000000004,0.31,2.7,6.9,1.2,0.1,14.8,PG,15.2,0.488,-1.0,0.006999999999999999,0
12354,Otis Thorpe,HOU,1994,82,35.5,0.561,0.0,10.6,2.3,0.8,0.3,14.0,PF,16.1,0.593,0.3,0.162,1
12356,Wayman Tisdale,SAC,1994,79,32.4,0.501,0.0,7.1,1.8,0.5,0.7,16.7,PF,15.8,0.541,-1.4,0.10099999999999999,0
12361,Nick Van Exel,LAL,1994,81,33.3,0.39399999999999996,0.33799999999999997,2.9,5.8,1.0,0.1,13.6,PG,13.6,0.485,-1.1,0.061,0
12365,Clarence Weatherspoon,PHI,1994,82,38.4,0.483,0.235,10.1,2.3,1.2,1.4,18.4,SF,18.1,0.525,0.4,0.091,0
12366,Spud Webb,SAC,1994,79,32.5,0.46,0.335,2.8,6.7,1.2,0.3,12.7,PG,15.2,0.546,0.5,0.096,0
12367,Chris Webber,GSW,1994,76,32.1,0.552,0.0,9.1,3.6,1.2,2.2,17.5,C,21.7,0.5589999999999999,4.0,0.154,1
12371,Doug West,MIN,1994,72,30.3,0.48700000000000004,0.125,3.2,2.4,0.9,0.3,14.7,SG,13.3,0.532,-2.6,0.055999999999999994,0
12377,Dominique Wilkins*,TOT,1994,74,35.6,0.44,0.28800000000000003,6.5,2.3,1.2,0.4,26.0,SF,21.4,0.529,2.6,0.153,0
12378,Gerald Wilkins,CLE,1994,82,33.8,0.457,0.396,3.7,3.1,1.3,0.5,14.3,SG,14.9,0.539,1.1,0.11800000000000001,1
12380,Buck Williams,POR,1994,81,32.5,0.555,0.0,10.4,1.0,0.7,0.6,9.7,PF,14.0,0.598,-0.6,0.14300000000000002,1
12383,Hot Rod Williams,CLE,1994,76,35.0,0.478,0.0,7.6,2.5,1.0,1.7,13.7,PF,16.2,0.532,1.5,0.134,1
12388,Micheal Williams,MIN,1994,71,31.1,0.457,0.222,3.1,7.2,1.7,0.3,13.7,PG,18.0,0.563,1.9,0.122,0
12389,Reggie Williams,DEN,1994,82,32.4,0.41200000000000003,0.278,4.8,3.7,1.4,0.8,13.0,SF,13.1,0.478,0.6,0.08800000000000001,1
12392,Kevin Willis,ATL,1994,80,35.8,0.499,0.375,12.0,1.9,1.0,0.5,19.1,PF,19.4,0.5379999999999999,0.4,0.17,1
12402,Mahmoud Abdul-Rauf,DEN,1993,81,33.5,0.45,0.355,2.8,4.2,1.0,0.1,19.2,PG,15.6,0.515,-0.1,0.091,0
12404,Michael Adams,WSB,1993,70,35.7,0.439,0.321,3.4,7.5,1.4,0.1,14.8,PG,15.6,0.5429999999999999,0.0,0.08800000000000001,0
12410,Kenny Anderson,NJN,1993,55,36.5,0.435,0.28,4.1,8.2,1.7,0.2,16.9,PG,16.6,0.48700000000000004,1.6,0.106,1
12411,Nick Anderson,ORL,1993,79,37.0,0.449,0.353,6.0,3.4,1.6,0.7,19.9,SG,17.3,0.524,2.8,0.126,0
12415,B.J. Armstrong,CHI,1993,82,30.4,0.499,0.45299999999999996,1.8,4.0,0.8,0.1,12.3,PG,14.7,0.57,0.2,0.14400000000000002,1
12424,Charles Barkley*,PHO,1993,76,37.6,0.52,0.305,12.2,5.1,1.6,1.0,25.6,PF,25.9,0.596,7.8,0.242,1
12437,Mookie Blaylock,ATL,1993,80,35.3,0.429,0.375,3.5,8.4,2.5,0.3,13.4,PG,17.1,0.515,3.4,0.11900000000000001,1
12438,Muggsy Bogues,CHH,1993,81,35.0,0.45299999999999996,0.231,3.7,8.8,2.0,0.1,10.0,PG,14.5,0.503,0.8,0.1,1
12446,Frank Brickowski,MIL,1993,66,31.4,0.545,0.308,6.1,3.0,1.2,0.7,16.9,C,17.0,0.584,0.0,0.085,0
12472,Derrick Coleman,NJN,1993,76,36.3,0.46,0.23199999999999998,11.2,3.6,1.2,1.7,20.7,PF,21.2,0.54,4.3,0.165,1
12477,Tyrone Corbin,UTA,1993,82,31.2,0.503,0.0,6.3,2.1,1.3,0.4,11.6,SF,14.4,0.551,0.6,0.126,1
12485,Brad Daugherty,CLE,1993,71,37.9,0.5710000000000001,0.5,10.2,4.4,0.7,0.8,20.2,C,22.0,0.635,4.9,0.226,1
12488,Terry Davis,DAL,1993,75,32.8,0.455,0.25,9.3,0.9,0.5,0.4,12.7,PF,11.7,0.484,-4.8,-0.002,0
12493,Vlade Divac*,LAL,1993,82,30.8,0.485,0.28,8.9,2.8,1.6,1.7,12.8,C,17.1,0.542,1.5,0.107,1
12497,Clyde Drexler*,POR,1993,49,34.1,0.429,0.233,6.3,5.7,1.9,0.8,19.9,SG,20.7,0.517,5.5,0.171,1
12500,Joe Dumars*,DET,1993,77,40.2,0.466,0.375,1.9,4.0,1.0,0.1,23.5,SG,17.6,0.555,2.1,0.141,0
12504,Blue Edwards,MIL,1993,82,33.3,0.512,0.349,4.7,2.6,1.6,0.5,16.9,SF,16.4,0.569,0.5,0.10099999999999999,0
12507,Craig Ehlo,CLE,1993,82,31.2,0.49,0.381,4.9,3.1,1.3,0.3,11.6,SG,14.2,0.5660000000000001,1.2,0.11599999999999999,1
12509,Sean Elliott,SAS,1993,70,37.2,0.491,0.35600000000000004,4.6,3.8,1.0,0.4,17.2,SF,15.5,0.5660000000000001,0.7,0.113,1
12510,Dale Ellis,SAS,1993,82,33.3,0.499,0.401,3.8,1.3,1.0,0.2,16.7,SG,15.0,0.579,0.5,0.113,1
